,0,1
1252,Home Decor & Festive Needs ,4
1253,Clothing ,0
1254,Clothing ,0
1255,Clothing ,0
1256,Clothing ,0
1257,"Bags, Wallets & Belts ",3
1258,Clothing ,0
1259,Clothing ,0
1260,Clothing ,0
1261,Clothing ,0
1262,Clothing ,0
1263,Mobiles & Accessories ,8
1264,Home Decor & Festive Needs ,4
1265,Clothing ,0
1266,Footwear ,1
1267,Clothing ,0
1268,Clothing ,0
1269,Clothing ,0
1270,Home Decor & Festive Needs ,4
1271,Clothing ,0
1272,Clothing ,0
1273,Footwear ,1
1274,Footwear ,1
1275,Home Decor & Festive Needs ,4
1276,Clothing ,0
1277,Footwear ,1
1278,Automotive ,5
1279,Jewellery ,11
1280,Kitchen & Dining ,12
1281,"Bags, Wallets & Belts ",3
1282,Automotive ,5
1283,Kitchen & Dining ,12
1284,Tools & Hardware ,6
1285,Jewellery ,11
1286,Jewellery ,11
1287,Kitchen & Dining ,12
1288,Jewellery ,11
1289,Jewellery ,11
1290,Jewellery ,11
1291,Kitchen & Dining ,12
1292,Automotive ,5
1293,Clothing ,0
1294,Pens & Stationery ,2
1295,Automotive ,5
1296,Computers ,13
1297,Jewellery ,11
1298,Jewellery ,11
1299,Jewellery ,11
1300,Automotive ,5
1301,Automotive ,5
1302,Pens & Stationery ,2
1303,Automotive ,5
1304,Automotive ,5
1305,Automotive ,5
1306,Automotive ,5
1307,Automotive ,5
1308,Automotive ,5
1309,Automotive ,5
1310,Automotive ,5
1311,Automotive ,5
1312,Clothing ,0
1313,Clothing ,0
1314,Clothing ,0
1315,Clothing ,0
1316,Footwear ,1
1317,Clothing ,0
1318,Footwear ,1
1319,Clothing ,0
1320,Home Decor & Festive Needs ,4
1321,Clothing ,0
1322,Clothing ,0
1323,Clothing ,0
1324,Footwear ,1
1325,Clothing ,0
1326,Clothing ,0
1327,Footwear ,1
1328,Clothing ,0
1329,Clothing ,0
1330,Clothing ,0
1331,Clothing ,0
1332,Clothing ,0
1333,Clothing ,0
1334,Clothing ,0
1335,Automotive ,5
1336,Footwear ,1
1337,Jewellery ,11
1338,Clothing ,0
1339,Clothing ,0
1340,Clothing ,0
1341,Clothing ,0
1342,Clothing ,0
1343,Home Decor & Festive Needs ,4
1344,Clothing ,0
1345,Clothing ,0
1346,Clothing ,0
1347,Home Decor & Festive Needs ,4
1348,Jewellery ,11
1349,Home Decor & Festive Needs ,4
1350,Jewellery ,11
1351,Jewellery ,11
1352,Clothing ,0
1353,Home Decor & Festive Needs ,4
1354,Jewellery ,11
1355,Home Decor & Festive Needs ,4
1356,Clothing ,0
1357,Jewellery ,11
1358,Home Decor & Festive Needs ,4
1359,Clothing ,0
1360,Jewellery ,11
1361,Home Decor & Festive Needs ,4
1362,Home Decor & Festive Needs ,4
1363,Clothing ,0
1364,Home Decor & Festive Needs ,4
1365,Home Decor & Festive Needs ,4
1366,Jewellery ,11
1367,Home Decor & Festive Needs ,4
1368,Jewellery ,11
1369,Clothing ,0
1370,Home Decor & Festive Needs ,4
1371,Jewellery ,11
1372,Jewellery ,11
1373,Clothing ,0
1374,Home Decor & Festive Needs ,4
1375,Jewellery ,11
1376,Home Decor & Festive Needs ,4
1377,Jewellery ,11
1378,Clothing ,0
1379,Home Decor & Festive Needs ,4
1380,Jewellery ,11
1381,Home Decor & Festive Needs ,4
1382,Jewellery ,11
1383,Clothing ,0
1384,Home Decor & Festive Needs ,4
1385,Jewellery ,11
1386,Jewellery ,11
1387,Clothing ,0
1388,Home Decor & Festive Needs ,4
1389,Jewellery ,11
1390,Home Decor & Festive Needs ,4
1391,Clothing ,0
1392,Jewellery ,11
1393,Jewellery ,11
1394,Home Decor & Festive Needs ,4
1395,Clothing ,0
1396,Home Decor & Festive Needs ,4
1397,Home Decor & Festive Needs ,4
1398,Jewellery ,11
1399,Clothing ,0
1400,Jewellery ,11
1401,Home Decor & Festive Needs ,4
1402,Jewellery ,11
1403,Home Decor & Festive Needs ,4
1404,Jewellery ,11
1405,Home Decor & Festive Needs ,4
1406,Clothing ,0
1407,Jewellery ,11
1408,Home Decor & Festive Needs ,4
1409,Clothing ,0
1410,Home Decor & Festive Needs ,4
1411,Jewellery ,11
1412,Home Decor & Festive Needs ,4
1413,Jewellery ,11
1414,Home Decor & Festive Needs ,4
1415,Clothing ,0
1416,Jewellery ,11
1417,Home Decor & Festive Needs ,4
1418,Jewellery ,11
1419,Computers ,13
1420,Home Decor & Festive Needs ,4
1421,Kitchen & Dining ,12
1422,Jewellery ,11
1423,Home Decor & Festive Needs ,4
1424,Home Decor & Festive Needs ,4
1425,Clothing ,0
1426,Clothing ,0
1427,Home Decor & Festive Needs ,4
1428,Home Decor & Festive Needs ,4
1429,Jewellery ,11
1430,Jewellery ,11
1431,Home Decor & Festive Needs ,4
1432,Home Decor & Festive Needs ,4
1433,Jewellery ,11
1434,Jewellery ,11
1435,Clothing ,0
1436,Home Decor & Festive Needs ,4
1437,Clothing ,0
1438,Clothing ,0
1439,Home Decor & Festive Needs ,4
1440,Jewellery ,11
1441,Jewellery ,11
1442,Mobiles & Accessories ,8
1443,Jewellery ,11
1444,Jewellery ,11
1445,Mobiles & Accessories ,8
1446,Clothing ,0
1447,Jewellery ,11
1448,Mobiles & Accessories ,8
1449,Mobiles & Accessories ,8
1450,Jewellery ,11
1451,Footwear ,1
1452,Mobiles & Accessories ,8
1453,Clothing ,0
1454,Baby Care ,7
1455,Jewellery ,11
1456,Jewellery ,11
1457,Mobiles & Accessories ,8
1458,Jewellery ,11
1459,Mobiles & Accessories ,8
1460,Jewellery ,11
1461,"Bags, Wallets & Belts ",3
1462,Jewellery ,11
1463,Mobiles & Accessories ,8
1464,Jewellery ,11
1465,Jewellery ,11
1466,Mobiles & Accessories ,8
1467,Jewellery ,11
1468,Mobiles & Accessories ,8
1469,Jewellery ,11
1470,Mobiles & Accessories ,8
1471,Jewellery ,11
1472,Mobiles & Accessories ,8
1473,Jewellery ,11
1474,Footwear ,1
1475,Automotive ,5
1476,Mobiles & Accessories ,8
1477,Jewellery ,11
1478,Mobiles & Accessories ,8
1479,Jewellery ,11
1480,Clothing ,0
1481,Mobiles & Accessories ,8
1482,Jewellery ,11
1483,Mobiles & Accessories ,8
1484,Jewellery ,11
1485,Mobiles & Accessories ,8
1486,Jewellery ,11
1487,"Bags, Wallets & Belts ",3
1488,Pens & Stationery ,2
1489,Mobiles & Accessories ,8
1490,Jewellery ,11
1491,Jewellery ,11
1492,Mobiles & Accessories ,8
1493,Jewellery ,11
1494,Jewellery ,11
1495,Mobiles & Accessories ,8
1496,Jewellery ,11
1497,Mobiles & Accessories ,8
1498,Jewellery ,11
1499,Jewellery ,11
1500,Mobiles & Accessories ,8
1501,Footwear ,1
1502,Mobiles & Accessories ,8
1503,Clothing ,0
1504,Jewellery ,11
1505,Mobiles & Accessories ,8
1506,Mobiles & Accessories ,8
1507,Jewellery ,11
1508,Jewellery ,11
1509,"Bags, Wallets & Belts ",3
1510,Jewellery ,11
1511,Jewellery ,11
1512,Mobiles & Accessories ,8
1513,Jewellery ,11
1514,Jewellery ,11
1515,Mobiles & Accessories ,8
1516,Jewellery ,11
1517,Jewellery ,11
1518,Mobiles & Accessories ,8
1519,Jewellery ,11
1520,Jewellery ,11
1521,Jewellery ,11
1522,Mobiles & Accessories ,8
1523,Footwear ,1
1524,Jewellery ,11
1525,Mobiles & Accessories ,8
1526,Jewellery ,11
1527,Mobiles & Accessories ,8
1528,Clothing ,0
1529,Jewellery ,11
1530,Mobiles & Accessories ,8
1531,Jewellery ,11
1532,Mobiles & Accessories ,8
1533,Jewellery ,11
1534,Mobiles & Accessories ,8
1535,Jewellery ,11
1536,"Bags, Wallets & Belts ",3
1537,Jewellery ,11
1538,Mobiles & Accessories ,8
1539,Jewellery ,11
1540,Mobiles & Accessories ,8
1541,Jewellery ,11
1542,Mobiles & Accessories ,8
1543,Jewellery ,11
1544,Mobiles & Accessories ,8
1545,Jewellery ,11
1546,Mobiles & Accessories ,8
1547,Jewellery ,11
1548,Mobiles & Accessories ,8
1549,Footwear ,1
1550,Jewellery ,11
1551,Mobiles & Accessories ,8
1552,Jewellery ,11
1553,"Bags, Wallets & Belts ",3
1554,Pens & Stationery ,2
1555,Jewellery ,11
1556,Clothing ,0
1557,Mobiles & Accessories ,8
1558,Jewellery ,11
1559,Jewellery ,11
1560,Mobiles & Accessories ,8
1561,Jewellery ,11
1562,Mobiles & Accessories ,8
1563,Jewellery ,11
1564,Mobiles & Accessories ,8
1565,Jewellery ,11
1566,Mobiles & Accessories ,8
1567,Jewellery ,11
1568,"Bags, Wallets & Belts ",3
1569,Jewellery ,11
1570,Jewellery ,11
1571,Mobiles & Accessories ,8
1572,Jewellery ,11
1573,Mobiles & Accessories ,8
1574,Jewellery ,11
1575,Jewellery ,11
1576,Pens & Stationery ,2
1577,Jewellery ,11
1578,Mobiles & Accessories ,8
1579,Mobiles & Accessories ,8
1580,Jewellery ,11
1581,Mobiles & Accessories ,8
1582,Jewellery ,11
1583,Baby Care ,7
1584,Mobiles & Accessories ,8
1585,"Bags, Wallets & Belts ",3
1586,Jewellery ,11
1587,Pens & Stationery ,2
1588,Mobiles & Accessories ,8
1589,Jewellery ,11
1590,Jewellery ,11
1591,Jewellery ,11
1592,Pens & Stationery ,2
1593,Jewellery ,11
1594,Mobiles & Accessories ,8
1595,Jewellery ,11
1596,Mobiles & Accessories ,8
1597,Jewellery ,11
1598,Pens & Stationery ,2
1599,Mobiles & Accessories ,8
1600,Jewellery ,11
1601,Footwear ,1
1602,Mobiles & Accessories ,8
1603,Jewellery ,11
1604,Jewellery ,11
1605,Jewellery ,11
1606,Clothing ,0
1607,Mobiles & Accessories ,8
1608,Mobiles & Accessories ,8
1609,Jewellery ,11
1610,Mobiles & Accessories ,8
1611,Jewellery ,11
1612,Mobiles & Accessories ,8
1613,Jewellery ,11
1614,Mobiles & Accessories ,8
1615,Mobiles & Accessories ,8
1616,Jewellery ,11
1617,Pens & Stationery ,2
1618,Jewellery ,11
1619,Mobiles & Accessories ,8
1620,Jewellery ,11
1621,Home Decor & Festive Needs ,4
1622,Jewellery ,11
1623,Jewellery ,11
1624,"Bags, Wallets & Belts ",3
1625,Footwear ,1
1626,Jewellery ,11
1627,"Bags, Wallets & Belts ",3
1628,Mobiles & Accessories ,8
1629,Jewellery ,11
1630,Mobiles & Accessories ,8
1631,Jewellery ,11
1632,Jewellery ,11
1633,Mobiles & Accessories ,8
1634,Jewellery ,11
1635,Mobiles & Accessories ,8
1636,Mobiles & Accessories ,8
1637,Jewellery ,11
1638,Mobiles & Accessories ,8
1639,"Bags, Wallets & Belts ",3
1640,Jewellery ,11
1641,Mobiles & Accessories ,8
1642,Jewellery ,11
1643,Mobiles & Accessories ,8
1644,Jewellery ,11
1645,Mobiles & Accessories ,8
1646,Jewellery ,11
1647,Mobiles & Accessories ,8
1648,Clothing ,0
1649,Mobiles & Accessories ,8
1650,Jewellery ,11
1651,Footwear ,1
1652,Mobiles & Accessories ,8
1653,Jewellery ,11
1654,Mobiles & Accessories ,8
1655,Jewellery ,11
1656,Mobiles & Accessories ,8
1657,Jewellery ,11
1658,Jewellery ,11
1659,Jewellery ,11
1660,Mobiles & Accessories ,8
1661,Jewellery ,11
1662,"Bags, Wallets & Belts ",3
1663,Mobiles & Accessories ,8
1664,Jewellery ,11
1665,Jewellery ,11
1666,Mobiles & Accessories ,8
1667,Jewellery ,11
1668,Mobiles & Accessories ,8
1669,Jewellery ,11
1670,Mobiles & Accessories ,8
1671,Jewellery ,11
1672,Jewellery ,11
1673,Mobiles & Accessories ,8
1674,Jewellery ,11
1675,"Bags, Wallets & Belts ",3
1676,Pens & Stationery ,2
1677,Mobiles & Accessories ,8
1678,Jewellery ,11
1679,Jewellery ,11
1680,Jewellery ,11
1681,Pens & Stationery ,2
1682,Jewellery ,11
1683,Mobiles & Accessories ,8
1684,Jewellery ,11
1685,Pens & Stationery ,2
1686,Mobiles & Accessories ,8
1687,Jewellery ,11
1688,Mobiles & Accessories ,8
1689,Jewellery ,11
1690,Mobiles & Accessories ,8
1691,Jewellery ,11
1692,Mobiles & Accessories ,8
1693,Mobiles & Accessories ,8
1694,Jewellery ,11
1695,Mobiles & Accessories ,8
1696,Mobiles & Accessories ,8
1697,Jewellery ,11
1698,Mobiles & Accessories ,8
1699,Footwear ,1
1700,Jewellery ,11
1701,Mobiles & Accessories ,8
1702,Jewellery ,11
1703,Mobiles & Accessories ,8
1704,Automotive ,5
1705,Clothing ,0
1706,Automotive ,5
1707,Mobiles & Accessories ,8
1708,Mobiles & Accessories ,8
1709,Mobiles & Accessories ,8
1710,Clothing ,0
1711,Clothing ,0
1712,Clothing ,0
1713,Baby Care ,7
1714,Clothing ,0
1715,Computers ,13
1716,Mobiles & Accessories ,8
1717,Clothing ,0
1718,Clothing ,0
1719,Clothing ,0
1720,Footwear ,1
1721,Clothing ,0
1722,Clothing ,0
1723,Clothing ,0
1724,Clothing ,0
1725,Footwear ,1
1726,Clothing ,0
1727,Footwear ,1
1728,Home Decor & Festive Needs ,4
1729,Clothing ,0
1730,Clothing ,0
1731,Clothing ,0
1732,Footwear ,1
1733,Home Decor & Festive Needs ,4
1734,Clothing ,0
1735,Computers ,13
1736,Footwear ,1
1737,Clothing ,0
1738,Clothing ,0
1739,Clothing ,0
1740,Clothing ,0
1741,Clothing ,0
1742,Clothing ,0
1743,Clothing ,0
1744,Clothing ,0
1745,Clothing ,0
1746,Clothing ,0
1747,Clothing ,0
1748,Clothing ,0
1749,Clothing ,0
1750,Clothing ,0
1751,Clothing ,0
1752,Clothing ,0
1753,Clothing ,0
1754,Clothing ,0
1755,Clothing ,0
1756,Clothing ,0
1757,Clothing ,0
1758,Clothing ,0
1759,Clothing ,0
1760,Clothing ,0
1761,Clothing ,0
1762,Clothing ,0
1763,Clothing ,0
1764,Clothing ,0
1765,Clothing ,0
1766,Clothing ,0
1767,Clothing ,0
1768,Clothing ,0
1769,Clothing ,0
1770,Clothing ,0
1771,Clothing ,0
1772,Clothing ,0
1773,Clothing ,0
1774,Clothing ,0
1775,Clothing ,0
1776,Clothing ,0
1777,Clothing ,0
1778,Clothing ,0
1779,Clothing ,0
1780,Clothing ,0
1781,Clothing ,0
1782,Clothing ,0
1783,Clothing ,0
1784,Clothing ,0
1785,Clothing ,0
1786,Clothing ,0
1787,Clothing ,0
1788,Clothing ,0
1789,Clothing ,0
1790,Clothing ,0
1791,Clothing ,0
1792,Clothing ,0
1793,Clothing ,0
1794,Clothing ,0
1795,Clothing ,0
1796,Clothing ,0
1797,Clothing ,0
1798,Clothing ,0
1799,Clothing ,0
1800,Clothing ,0
1801,Clothing ,0
1802,Clothing ,0
1803,Clothing ,0
1804,Clothing ,0
1805,Clothing ,0
1806,Clothing ,0
1807,Clothing ,0
1808,Clothing ,0
1809,Clothing ,0
1810,Clothing ,0
1811,Clothing ,0
1812,Clothing ,0
1813,Clothing ,0
1814,Clothing ,0
1815,Clothing ,0
1816,Clothing ,0
1817,Clothing ,0
1818,Clothing ,0
1819,Clothing ,0
1820,Clothing ,0
1821,Clothing ,0
1822,Clothing ,0
1823,Clothing ,0
1824,Clothing ,0
1825,Clothing ,0
1826,Clothing ,0
1827,Clothing ,0
1828,Clothing ,0
1829,Clothing ,0
1830,Clothing ,0
1831,Clothing ,0
1832,Clothing ,0
1833,Clothing ,0
1834,Clothing ,0
1835,Clothing ,0
1836,Clothing ,0
1837,Clothing ,0
1838,Clothing ,0
1839,Clothing ,0
1840,Clothing ,0
1841,Clothing ,0
1842,Clothing ,0
1843,Clothing ,0
1844,Clothing ,0
1845,Clothing ,0
1846,Clothing ,0
1847,Clothing ,0
1848,Clothing ,0
1849,Clothing ,0
1850,Clothing ,0
1851,Clothing ,0
1852,Clothing ,0
1853,Clothing ,0
1854,Clothing ,0
1855,Clothing ,0
1856,Clothing ,0
1857,Clothing ,0
1858,Clothing ,0
1859,Clothing ,0
1860,Clothing ,0
1861,Clothing ,0
1862,Clothing ,0
1863,Clothing ,0
1864,Clothing ,0
1865,Clothing ,0
1866,Clothing ,0
1867,Clothing ,0
1868,Clothing ,0
1869,Clothing ,0
1870,Clothing ,0
1871,Clothing ,0
1872,Clothing ,0
1873,Clothing ,0
1874,Clothing ,0
1875,Clothing ,0
1876,Clothing ,0
1877,Clothing ,0
1878,Clothing ,0
1879,Clothing ,0
1880,Clothing ,0
1881,Clothing ,0
1882,Clothing ,0
1883,Clothing ,0
1884,Clothing ,0
1885,Clothing ,0
1886,Clothing ,0
1887,Clothing ,0
1888,Clothing ,0
1889,Clothing ,0
1890,Clothing ,0
1891,Clothing ,0
1892,Clothing ,0
1893,Clothing ,0
1894,Clothing ,0
1895,Clothing ,0
1896,Clothing ,0
1897,Clothing ,0
1898,Clothing ,0
1899,Clothing ,0
1900,Clothing ,0
1901,Clothing ,0
1902,Clothing ,0
1903,Clothing ,0
1904,Clothing ,0
1905,Clothing ,0
1906,Clothing ,0
1907,Clothing ,0
1908,Clothing ,0
1909,Clothing ,0
1910,Clothing ,0
1911,Clothing ,0
1912,Clothing ,0
1913,Clothing ,0
1914,Clothing ,0
1915,Clothing ,0
1916,Clothing ,0
1917,Clothing ,0
1918,Clothing ,0
1919,Clothing ,0
1920,Clothing ,0
1921,Clothing ,0
1922,Clothing ,0
1923,Clothing ,0
1924,Clothing ,0
1925,Clothing ,0
1926,Clothing ,0
1927,Clothing ,0
1928,Clothing ,0
1929,Clothing ,0
1930,Clothing ,0
1931,Clothing ,0
1932,Clothing ,0
1933,Clothing ,0
1934,Clothing ,0
1935,Clothing ,0
1936,Clothing ,0
1937,Clothing ,0
1938,Clothing ,0
1939,Clothing ,0
1940,Clothing ,0
1941,Clothing ,0
1942,Clothing ,0
1943,Clothing ,0
1944,Clothing ,0
1945,Clothing ,0
1946,Clothing ,0
1947,Clothing ,0
1948,Clothing ,0
1949,Clothing ,0
1950,Clothing ,0
1951,Clothing ,0
1952,Clothing ,0
1953,Clothing ,0
1954,Clothing ,0
1955,Clothing ,0
1956,Clothing ,0
1957,Clothing ,0
1958,Clothing ,0
1959,Clothing ,0
1960,Clothing ,0
1961,Clothing ,0
1962,Clothing ,0
1963,Clothing ,0
1964,Clothing ,0
1965,Clothing ,0
1966,Clothing ,0
1967,Clothing ,0
1968,Clothing ,0
1969,Clothing ,0
1970,Clothing ,0
1971,Clothing ,0
1972,Clothing ,0
1973,Clothing ,0
1974,Clothing ,0
1975,Clothing ,0
1976,Clothing ,0
1977,Clothing ,0
1978,Clothing ,0
1979,Clothing ,0
1980,Clothing ,0
1981,Clothing ,0
1982,Clothing ,0
1983,Clothing ,0
1984,Clothing ,0
1985,Clothing ,0
1986,Clothing ,0
1987,Clothing ,0
1988,Clothing ,0
1989,Clothing ,0
1990,Clothing ,0
1991,Clothing ,0
1992,Clothing ,0
1993,Clothing ,0
1994,Clothing ,0
1995,Clothing ,0
1996,Clothing ,0
1997,Clothing ,0
1998,Clothing ,0
1999,Clothing ,0
2000,Clothing ,0
2001,Clothing ,0
2002,Clothing ,0
2003,Clothing ,0
2004,Clothing ,0
2005,Clothing ,0
2006,Clothing ,0
2007,Clothing ,0
2008,Clothing ,0
2009,Clothing ,0
2010,Clothing ,0
2011,Clothing ,0
2012,Clothing ,0
2013,Clothing ,0
2014,Clothing ,0
2015,Clothing ,0
2016,Clothing ,0
2017,Clothing ,0
2018,Clothing ,0
2019,Clothing ,0
2020,Clothing ,0
2021,Clothing ,0
2022,Clothing ,0
2023,Clothing ,0
2024,Clothing ,0
2025,Clothing ,0
2026,Clothing ,0
2027,Clothing ,0
2028,Clothing ,0
2029,Clothing ,0
2030,Clothing ,0
2031,Clothing ,0
2032,Clothing ,0
2033,Clothing ,0
2034,Clothing ,0
2035,Clothing ,0
2036,Clothing ,0
2037,Clothing ,0
2038,Clothing ,0
2039,Clothing ,0
2040,Clothing ,0
2041,Clothing ,0
2042,Clothing ,0
2043,Clothing ,0
2044,Clothing ,0
2045,Clothing ,0
2046,Clothing ,0
2047,Clothing ,0
2048,Clothing ,0
2049,Clothing ,0
2050,Clothing ,0
2051,Clothing ,0
2052,Clothing ,0
2053,Clothing ,0
2054,Clothing ,0
2055,Clothing ,0
2056,Clothing ,0
2057,Clothing ,0
2058,Clothing ,0
2059,Clothing ,0
2060,Clothing ,0
2061,Clothing ,0
2062,Clothing ,0
2063,Clothing ,0
2064,Clothing ,0
2065,Clothing ,0
2066,Clothing ,0
2067,Clothing ,0
2068,Clothing ,0
2069,Clothing ,0
2070,Clothing ,0
2071,Clothing ,0
2072,Clothing ,0
2073,Clothing ,0
2074,Clothing ,0
2075,Clothing ,0
2076,Clothing ,0
2077,Clothing ,0
2078,Clothing ,0
2079,Clothing ,0
2080,Clothing ,0
2081,Clothing ,0
2082,Clothing ,0
2083,Clothing ,0
2084,Clothing ,0
2085,Clothing ,0
2086,Clothing ,0
2087,Clothing ,0
2088,Clothing ,0
2089,Clothing ,0
2090,Clothing ,0
2091,Clothing ,0
2092,Clothing ,0
2093,Clothing ,0
2094,Clothing ,0
2095,Clothing ,0
2096,Clothing ,0
2097,Clothing ,0
2098,Clothing ,0
2099,Clothing ,0
2100,Clothing ,0
2101,Clothing ,0
2102,Clothing ,0
2103,Clothing ,0
2104,Clothing ,0
2105,Clothing ,0
2106,Clothing ,0
2107,Clothing ,0
2108,Clothing ,0
2109,Clothing ,0
2110,Clothing ,0
2111,Clothing ,0
2112,Clothing ,0
2113,Clothing ,0
2114,Clothing ,0
2115,Clothing ,0
2116,Clothing ,0
2117,Clothing ,0
2118,Clothing ,0
2119,Clothing ,0
2120,Clothing ,0
2121,Clothing ,0
2122,Clothing ,0
2123,Clothing ,0
2124,Clothing ,0
2125,Clothing ,0
2126,Clothing ,0
2127,Clothing ,0
2128,Clothing ,0
2129,Clothing ,0
2130,Clothing ,0
2131,Clothing ,0
2132,Clothing ,0
2133,Clothing ,0
2134,Clothing ,0
2135,Clothing ,0
2136,Clothing ,0
2137,Clothing ,0
2138,Clothing ,0
2139,Clothing ,0
2140,Clothing ,0
2141,Clothing ,0
2142,Clothing ,0
2143,Clothing ,0
2144,Clothing ,0
2145,Clothing ,0
2146,Clothing ,0
2147,Clothing ,0
2148,Clothing ,0
2149,Clothing ,0
2150,Clothing ,0
2151,Clothing ,0
2152,Clothing ,0
2153,Clothing ,0
2154,Clothing ,0
2155,Clothing ,0
2156,Clothing ,0
2157,Clothing ,0
2158,Clothing ,0
2159,Clothing ,0
2160,Clothing ,0
2161,Clothing ,0
2162,Clothing ,0
2163,Clothing ,0
2164,Clothing ,0
2165,Clothing ,0
2166,Clothing ,0
2167,Clothing ,0
2168,Clothing ,0
2169,Clothing ,0
2170,Clothing ,0
2171,Clothing ,0
2172,Clothing ,0
2173,Clothing ,0
2174,Clothing ,0
2175,Clothing ,0
2176,Clothing ,0
2177,Clothing ,0
2178,Clothing ,0
2179,Clothing ,0
2180,Clothing ,0
2181,Clothing ,0
2182,Clothing ,0
2183,Clothing ,0
2184,Clothing ,0
2185,Clothing ,0
2186,Clothing ,0
2187,Clothing ,0
2188,Clothing ,0
2189,Clothing ,0
2190,Clothing ,0
2191,Clothing ,0
2192,Clothing ,0
2193,Clothing ,0
2194,Clothing ,0
2195,Clothing ,0
2196,Clothing ,0
2197,Clothing ,0
2198,Clothing ,0
2199,Clothing ,0
2200,Clothing ,0
2201,Clothing ,0
2202,Clothing ,0
2203,Clothing ,0
2204,Clothing ,0
2205,Clothing ,0
2206,Clothing ,0
2207,Clothing ,0
2208,Clothing ,0
2209,Clothing ,0
2210,Clothing ,0
2211,Clothing ,0
2212,Clothing ,0
2213,Clothing ,0
2214,Clothing ,0
2215,Clothing ,0
2216,Clothing ,0
2217,Clothing ,0
2218,Clothing ,0
2219,Clothing ,0
2220,Clothing ,0
2221,Clothing ,0
2222,Clothing ,0
2223,Clothing ,0
2224,Clothing ,0
2225,Clothing ,0
2226,Clothing ,0
2227,Clothing ,0
2228,Clothing ,0
2229,Clothing ,0
2230,Clothing ,0
2231,Clothing ,0
2232,Clothing ,0
2233,Clothing ,0
2234,Clothing ,0
2235,Clothing ,0
2236,Clothing ,0
2237,Clothing ,0
2238,Clothing ,0
2239,Clothing ,0
2240,Clothing ,0
2241,Clothing ,0
2242,Clothing ,0
2243,Clothing ,0
2244,Clothing ,0
2245,Clothing ,0
2246,Clothing ,0
2247,Clothing ,0
2248,Clothing ,0
2249,Clothing ,0
2250,Clothing ,0
2251,Clothing ,0
